"X","Y","year","book_name","bu_acre","prev_crop","rm","stco","whc","sand","silt","clay","om","kwfactor","kffactor","spH","tfactor","gdd_0_500_dayl..s.","gdd_0_500_no_weeks_in_period","gdd_0_500_prcp..mm.day.","gdd_0_500_srad..W.m.2.","gdd_0_500_swe..kg.m.2.","gdd_0_500_tmax..deg.c.","gdd_0_500_tmean..deg.c.","gdd_0_500_tmin..deg.c.","gdd_0_500_vp..Pa.","gdd_1001_1500_dayl..s.","gdd_1001_1500_no_weeks_in_period","gdd_1001_1500_prcp..mm.day.","gdd_1001_1500_srad..W.m.2.","gdd_1001_1500_swe..kg.m.2.","gdd_1001_1500_tmax..deg.c.","gdd_1001_1500_tmean..deg.c.","gdd_1001_1500_tmin..deg.c.","gdd_1001_1500_vp..Pa.","gdd_1501_2000_dayl..s.","gdd_1501_2000_no_weeks_in_period","gdd_1501_2000_prcp..mm.day.","gdd_1501_2000_srad..W.m.2.","gdd_1501_2000_swe..kg.m.2.","gdd_1501_2000_tmax..deg.c.","gdd_1501_2000_tmean..deg.c.","gdd_1501_2000_tmin..deg.c.","gdd_1501_2000_vp..Pa.","gdd_501_1000_dayl..s.","gdd_501_1000_no_weeks_in_period","gdd_501_1000_prcp..mm.day.","gdd_501_1000_srad..W.m.2.","gdd_501_1000_swe..kg.m.2.","gdd_501_1000_tmax..deg.c.","gdd_501_1000_tmean..deg.c.","gdd_501_1000_tmin..deg.c.","gdd_501_1000_vp..Pa.","corn_yield_bu","pct_planted_10","pct_planted_25","pct_planted_50","pct_planted_75","pct_planted_90"
-104.811286,40.286379,2019,"Greeley-CO",219.470556632014,"corn",99,8123,20.4531514434945,53.6818708544387,27.9269024633093,18.391226682252,101.814644761333,0.283363497253917,0.286357631011008,7.92084339700752,4.67910488394077,52769.83,6,125,444.647616666667,0,22.5595216666667,14.589286,6.61904766666667,823.809483333333,51675.43,3,19,450.1333,0,33.07143,24.0000033333333,14.92857,1422.857,48458.06,4,23,432.114275,0,31.35714,22.30357,13.25,1281.428775,53304.6833333333,3,11,476.495233333333,0,31.09524,22.0119033333333,12.9285733333333,1247.619,177.1,16,17,19,22,23
-104.600833,40.391667,2017,"Greeley-CO",232.5,"corn",99,8123,20.4531514434945,53.6818708544387,27.9269024633093,18.391226682252,101.814644761333,0.283363497253917,0.286357631011008,7.92084339700752,4.67910488394077,52610.196,5,63,496,0,24.685716,16.185714,7.6857126,674.28574,52000.4575,4,17,457.257125,0,32.482145,23.7410725,15,1002.85715,48976.46,3,69,412.190466666667,0,28.4285733333333,20.4166666666667,12.40476,1114.28553333333,53502.17,3,11,481.980966666667,0,30.6666666666667,21.3809533333333,12.09524,902.857133333333,175.4,16,17,19,21,22
-104.600833,40.391667,2017,"Greeley-CO",238.8,"corn",99,8123,20.4531514434945,53.6818708544387,27.9269024633093,18.391226682252,101.814644761333,0.283363497253917,0.286357631011008,7.92084339700752,4.67910488394077,52610.196,5,63,496,0,24.685716,16.185714,7.6857126,674.28574,52000.4575,4,17,457.257125,0,32.482145,23.7410725,15,1002.85715,48976.46,3,69,412.190466666667,0,28.4285733333333,20.4166666666667,12.40476,1114.28553333333,53502.17,3,11,481.980966666667,0,30.6666666666667,21.3809533333333,12.09524,902.857133333333,175.4,16,17,19,21,22
-104.548715,40.38858,2018,"Eaton-CO",224,"corn",99,8123,20.4531514434945,53.6818708544387,27.9269024633093,18.391226682252,101.814644761333,0.283363497253917,0.286357631011008,7.92084339700752,4.67910488394077,52370.745,4,39,476.57145,0,26.5892875,18.0625,9.53571525,747.14285,52366.63,3,24,430.323833333333,0,32.1904733333333,23.6309533333333,15.0714266666667,1361.90466666667,49457.83,4,21,451.542875,0,29.285715,20.544645,11.80357,1081.4285,53518.6275,4,64,457.14285,0,30.57143,21.4821425,12.3928575,952.857075,136.2,16,17,19,20,21
-104.806845,40.06459,2018,"FortLupton-CO",164.5,"corn",99,8123,20.4531514434945,53.6818708544387,27.9269024633093,18.391226682252,101.814644761333,0.283363497253917,0.286357631011008,7.92084339700752,4.67910488394077,52370.745,4,39,476.57145,0,26.5892875,18.0625,9.53571525,747.14285,52366.63,3,24,430.323833333333,0,32.1904733333333,23.6309533333333,15.0714266666667,1361.90466666667,49457.83,4,21,451.542875,0,29.285715,20.544645,11.80357,1081.4285,53518.6275,4,64,457.14285,0,30.57143,21.4821425,12.3928575,952.857075,136.2,16,17,19,20,21
-96.46939,46.09375,2016,"Campbell-MN",217.62,"soybean",99,27167,26.6532182358171,34.7298205029452,36.2935663886122,28.9766131084426,263.748764651318,0.30353962358631,0.304084065204986,7.77001135416103,4.74706981704192,53633.8266666667,6,58,405.028583333333,0,21.79762,14.946431,8.0952385,936.19045,54876.3425,4,159,369.599975,0,27.625,21.473215,15.3214275,1712.857,51560.23,3,80,359.1619,0,27.7380966666667,22,16.2619033333333,1859.04766666667,56118.8566666667,3,38,397.104766666667,0,27.7857133333333,21.27381,14.7619066666667,1554.28566666667,183.9,15,16,17,19,20
-95.5377,44.9182,2016,"Maynard-MN",142.44,"soybean",99,27023,33.6905238943499,21.6004083660667,52.8980288080162,25.5015628259171,346.222465478094,0.398887480754644,0.399134882529408,7.67526373582745,4.93641818308194,53131.8866666667,6,99,402.971433333333,0,21.6785716666667,14.803571,7.92857216666667,925.714233333333,54654.17,3,135,362.3619,0,27.52381,21.20238,14.8809533333333,1700.95233333333,51667.2,4,187,361.371425,0,28.8571425,22.7857125,16.714285,1920.00025,55477.0266666667,3,69,395.2762,0,29.3333333333333,22.5,15.6666666666667,1708.57133333333,199.6,15,16,17,19,20
-95.385,44.941,2016,"Claracity-MN",203.51,"soybean",99,27023,33.6905238943499,21.6004083660667,52.8980288080162,25.5015628259171,346.222465478094,0.398887480754644,0.399134882529408,7.67526373582745,4.93641818308194,53131.8866666667,6,99,402.971433333333,0,21.6785716666667,14.803571,7.92857216666667,925.714233333333,54654.17,3,135,362.3619,0,27.52381,21.20238,14.8809533333333,1700.95233333333,51667.2,4,187,361.371425,0,28.8571425,22.7857125,16.714285,1920.00025,55477.0266666667,3,69,395.2762,0,29.3333333333333,22.5,15.6666666666667,1708.57133333333,199.6,15,16,17,19,20
-98.483607,45.372906,2017,"Warner-SD",175.2449795712,"corn",99,46013,27.5266995799774,30.3633500255988,44.0311221630107,25.6055278113906,241.630493046639,0.352621102220303,0.353302692435506,7.70215192269035,4.49362212329239,54271.5425,4,51,412.57145,0,23.8571425,16.285715,8.71428475,815.714175,53753.145,4,70,377.028575,0,30.089285,22.63393,15.1785725,1621.4285,49519.5425,4,48,353.6,0,25.5892875,19.1875025,12.7857125,1484.2855,55592.2275,4,73,405.714275,0,27.30357,19.8749975,12.44642725,1274.2855,148.6,16,17,19,20,21
-98.483607,45.372906,2017,"Warner-SD",179.025931163828,"soybean",99,46013,27.5266995799774,30.3633500255988,44.0311221630107,25.6055278113906,241.630493046639,0.352621102220303,0.353302692435506,7.70215192269035,4.49362212329239,54271.5425,4,51,412.57145,0,23.8571425,16.285715,8.71428475,815.714175,53753.145,4,70,377.028575,0,30.089285,22.63393,15.1785725,1621.4285,49519.5425,4,48,353.6,0,25.5892875,19.1875025,12.7857125,1484.2855,55592.2275,4,73,405.714275,0,27.30357,19.8749975,12.44642725,1274.2855,148.6,16,17,19,20,21
-98.483607,45.372906,2018,"Warner-SD",146.955091646314,"corn",99,46013,27.5266995799774,30.3633500255988,44.0311221630107,25.6055278113906,241.630493046639,0.352621102220303,0.353302692435506,7.70215192269035,4.49362212329239,53930.0566666667,3,21,411.733333333333,0,28.2380933333333,20.4642866666667,12.690478,883.809466666667,54868.1133333333,3,95,382.1714,0,29.7619033333333,23.29762,16.8333366666667,1748.57133333333,52416.0033333333,3,25,412.647633333333,0,28.8095233333333,21.2380966666667,13.6666666666667,1563.80933333333,55555.2,4,82,376.34285,0,28.4999975,21.9375,15.375,1248.571275,155.4,16,17,19,20,21
-98.483607,45.372906,2018,"Warner-SD",168.331651906629,"soybean",99,46013,27.5266995799774,30.3633500255988,44.0311221630107,25.6055278113906,241.630493046639,0.352621102220303,0.353302692435506,7.70215192269035,4.49362212329239,53930.0566666667,3,21,411.733333333333,0,28.2380933333333,20.4642866666667,12.690478,883.809466666667,54868.1133333333,3,95,382.1714,0,29.7619033333333,23.29762,16.8333366666667,1748.57133333333,52416.0033333333,3,25,412.647633333333,0,28.8095233333333,21.2380966666667,13.6666666666667,1563.80933333333,55555.2,4,82,376.34285,0,28.4999975,21.9375,15.375,1248.571275,155.4,16,17,19,20,21
-98.483607,45.372906,2019,"Warner-SD",181.411303454229,"corn",99,46013,27.5266995799774,30.3633500255988,44.0311221630107,25.6055278113906,241.630493046639,0.352621102220303,0.353302692435506,7.70215192269035,4.49362212329239,55320.685,4,102,396.9143,0,25.267855,18.5446425,11.8214275,1327.14275,53370.5166666667,3,83,368.152366666667,0,28.0952366666667,22.1904766666667,16.2857133333333,1874.28566666667,48857.966,5,115,340.8457,0,24.242856,18.642856,13.04286,1523.4288,55328.9133333333,3,62,340.7238,0,28.2857133333333,22.79762,17.30952,1996.19033333333,164.2,17,19,21,24,25
-98.483607,45.372906,2019,"Warner-SD",211.525252046743,"soybean",99,46013,27.5266995799774,30.3633500255988,44.0311221630107,25.6055278113906,241.630493046639,0.352621102220303,0.353302692435506,7.70215192269035,4.49362212329239,55320.685,4,102,396.9143,0,25.267855,18.5446425,11.8214275,1327.14275,53370.5166666667,3,83,368.152366666667,0,28.0952366666667,22.1904766666667,16.2857133333333,1874.28566666667,48857.966,5,115,340.8457,0,24.242856,18.642856,13.04286,1523.4288,55328.9133333333,3,62,340.7238,0,28.2857133333333,22.79762,17.30952,1996.19033333333,164.2,17,19,21,24,25
-95.238304,44.398362,2016,"Wabasso-MN",254.444208977829,"corn",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.238304,44.398362,2016,"Wabasso-MN",279.169407565714,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.238304,44.398362,2017,"Wabasso-MN",261.484983828514,"corn",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,53814.8575,4,98,393.142825,0,23.160715,16.9196425,10.67857,1257.1429,53749.03,3,74,370.590466666667,0,29.04762,22.86905,16.6904766666667,1918.09533333333,49805.898,5,232,347.70286,0,24.942858,19.407142,13.871428,1592.0002,55147.8875,4,81,387.2,0,27.125,20.8125,14.5,1679.99975,200.9,16,17,19,20,21
-95.238304,44.398362,2017,"Wabasso-MN",252.9277015716,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,53814.8575,4,98,393.142825,0,23.160715,16.9196425,10.67857,1257.1429,53749.03,3,74,370.590466666667,0,29.04762,22.86905,16.6904766666667,1918.09533333333,49805.898,5,232,347.70286,0,24.942858,19.407142,13.871428,1592.0002,55147.8875,4,81,387.2,0,27.125,20.8125,14.5,1679.99975,200.9,16,17,19,20,21
-95.238304,44.398362,2018,"Wabasso-MN",232.847861202,"corn",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,53037.2575,4,102,373.257125,0,25.89286,19.3303575,12.76785775,1417.14275,54868.1166666667,3,227,359.161933333333,0,29.02381,23.77381,18.5238066666667,2142.85733333333,52469.4875,4,74,391.8857,0,27.285715,21.4910725,15.6964275,1795.71425,55082.06,3,163,295.0095,0,25.7619066666667,21.02381,16.2857166666667,1864.76166666667,166.7,16,17,18,20,21
-95.238304,44.398362,2018,"Wabasso-MN",252.433086359143,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,53037.2575,4,102,373.257125,0,25.89286,19.3303575,12.76785775,1417.14275,54868.1166666667,3,227,359.161933333333,0,29.02381,23.77381,18.5238066666667,2142.85733333333,52469.4875,4,74,391.8857,0,27.285715,21.4910725,15.6964275,1795.71425,55082.06,3,163,295.0095,0,25.7619066666667,21.02381,16.2857166666667,1864.76166666667,166.7,16,17,18,20,21
-95.238304,44.398362,2019,"Wabasso-MN",232.6577844096,"corn",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,54604.802,5,115,386.65142,0,23.4,17.52143,11.6428572,1406.8572,52942.63,3,52,385.371433333333,0,28.1428566666667,22.5357133333333,16.9285733333333,1958.09533333333,49248,4,77,363.0857,0,25.535715,19.7589275,13.98214,1610,54868.1166666667,3,141,354.590466666667,0,27.97619,22.90476,17.8333366666667,2053.33333333333,182.2,16,18,20,22,23
-95.238304,44.398362,2019,"Wabasso-MN",242.051529382457,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,54604.802,5,115,386.65142,0,23.4,17.52143,11.6428572,1406.8572,52942.63,3,52,385.371433333333,0,28.1428566666667,22.5357133333333,16.9285733333333,1958.09533333333,49248,4,77,363.0857,0,25.535715,19.7589275,13.98214,1610,54868.1166666667,3,141,354.590466666667,0,27.97619,22.90476,17.8333366666667,2053.33333333333,182.2,16,18,20,22,23
-95.248114,44.408657,2016,"Wabasso-MN",210.85,"corn",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.129136,44.286927,2016,"Sanborn-MN",207.09,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.129136,44.286927,2016,"Sanborn-MN",204.07,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.129136,44.286927,2016,"Sanborn-MN",205.72,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.222637,44.500134,2016,"REDWOODFALLS-MN",219.85,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.312923,44.444374,2016,"Vesta-MN",230.15,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-95.3207,44.22425,2016,"Tracy-MN",228.09,"soybean",99,27127,30.2591137281431,37.374158436312,36.4610723122098,26.1647692514782,315.641698696754,0.300659883048711,0.301585741877213,7.6311899421954,4.82093011334308,52926.1716666667,6,138,399.0857,0,21.119045,14.8750003333333,8.63095183333333,1060.00003333333,54390.86,3,138,364.342866666667,0,27.54762,21.6071433333333,15.6666666666667,1799.99966666667,52021.03,3,22,380.1905,0,29.2142866666667,23.3571433333333,17.5000033333333,2028.57166666667,55230.1733333333,3,73,398.780933333333,0,29.4047633333333,23.0357133333333,16.6666633333333,1904.76166666667,202.8,15,16,17,19,20
-91.551179,43.763626,2016,"Houston-MN",235.87,"soybean",99,27055,28.254193363225,16.1797590322467,60.0105504696201,23.8096904981332,161.966035091919,0.412757723998246,0.432230804388306,6.27460403957566,4.74338113081739,52662.8583333333,6,161,396.038116666667,0,20.2738083333333,14.1488103333333,8.02381,1085.71433333333,53469.26,3,121,351.8476,0,27.6904766666667,22.52381,17.35714,1996.19066666667,50198.4,4,193,358.85715,0,26.4285725,21.276785,16.1250025,1848.5715,54826.9725,4,165,374.971425,0,26.2678575,20.348215,14.4285725,1661.4285,190.2,15,16,17,19,20
-91.520083,43.628123,2017,"Caledonia-MN",244.5,"soybean",99,27055,28.254193363225,16.1797590322467,60.0105504696201,23.8096904981332,161.966035091919,0.412757723998246,0.432230804388306,6.27460403957566,4.74338113081739,53518.63,4,105,406.857125,0,22.0357125,16.05357,10.07142625,1260.000175,52712.23,3,114,384,0,26.97619,21.2380966666667,15.5,1775.23766666667,48453.12,5,42,376.2286,0,23.457144,17.707142,11.9571422,1422.8572,54683.796,5,153,369.55428,0,25.9,20.32143,14.742856,1703.9998,197.6,16,17,19,20,21
-94.208595,44.275255,2016,"Nicolette-MN",270.83,"soybean",99,27103,30.2214332385381,36.5324657472513,37.1684930516728,26.2990412010759,551.151176234671,0.300730983703963,0.30078215471028,7.38012232884974,4.77547608712636,52893.2566666667,6,170,383.847616666667,0,20.6190466666667,14.6369048333333,8.6547615,1131.42865,54390.86,3,139,364.9524,0,27.09524,21.4642866666667,15.8333333333333,1811.42833333333,51469.715,4,134,364.6857,0,28.3571425,22.9642875,17.57143,2031.4285,55213.7133333333,3,136,383.542866666667,0,28.6428533333333,22.5595233333333,16.4761933333333,1885.714,209.4,15,16,17,19,20
-94.208595,44.275255,2016,"Nicollet-MN",232.97,"soybean",99,27103,30.2214332385381,36.5324657472513,37.1684930516728,26.2990412010759,551.151176234671,0.300730983703963,0.30078215471028,7.38012232884974,4.77547608712636,52893.2566666667,6,170,383.847616666667,0,20.6190466666667,14.6369048333333,8.6547615,1131.42865,54390.86,3,139,364.9524,0,27.09524,21.4642866666667,15.8333333333333,1811.42833333333,51469.715,4,134,364.6857,0,28.3571425,22.9642875,17.57143,2031.4285,55213.7133333333,3,136,383.542866666667,0,28.6428533333333,22.5595233333333,16.4761933333333,1885.714,209.4,15,16,17,19,20
-99.189,43.775,2016,"Pukwana-SD",126.167498129829,"corn",99,46015,26.6487382360585,17.4263507620655,51.4617923986654,31.1118568392691,173.422767833988,0.378703158164314,0.385267754291714,7.63638791992859,4.40852461258204,53518.63,4,79,418.628575,0,22.910715,16.0535725,9.1964285,1195.714275,53469.26,3,25,407.466666666667,0,32.4285733333333,24.6666666666667,16.9047633333333,1956.19033333333,50770.2866666667,3,88,357.638066666667,0,30.54762,23.6666666666667,16.7857133333333,1895.238,54826.9725,4,41,410.057125,0,30.5535725,23.348215,16.1428575,1857.143,120.2,16,17,19,21,22
-99.189,43.775,2016,"Pukwana-SD",142.211860362,"soybean",99,46015,26.6487382360585,17.4263507620655,51.4617923986654,31.1118568392691,173.422767833988,0.378703158164314,0.385267754291714,7.63638791992859,4.40852461258204,53518.63,4,79,418.628575,0,22.910715,16.0535725,9.1964285,1195.714275,53469.26,3,25,407.466666666667,0,32.4285733333333,24.6666666666667,16.9047633333333,1956.19033333333,50770.2866666667,3,88,357.638066666667,0,30.54762,23.6666666666667,16.7857133333333,1895.238,54826.9725,4,41,410.057125,0,30.5535725,23.348215,16.1428575,1857.143,120.2,16,17,19,21,22
-99.189,43.775,2018,"Pukwana-SD",218.456858417914,"corn",99,46015,26.6487382360585,17.4263507620655,51.4617923986654,31.1118568392691,173.422767833988,0.378703158164314,0.385267754291714,7.63638791992859,4.40852461258204,53205.9433333333,3,35,394.971433333333,0,26.6190466666667,19.8095266666667,13,1346.66666666667,54078.1733333333,3,58,410.5143,0,30.7380966666667,24.3928566666667,18.04762,2085.71433333333,51807.0866666667,3,41,396.800033333333,0,29.04762,22.04762,15.04762,1723.80966666667,54789.945,4,142,340.228575,0,27.2321425,21.2053575,15.1785725,1658.57125,168.9,16,17,19,20,21
-99.189,43.775,2018,"Pukwana-SD",233.320376327658,"soybean",99,46015,26.6487382360585,17.4263507620655,51.4617923986654,31.1118568392691,173.422767833988,0.378703158164314,0.385267754291714,7.63638791992859,4.40852461258204,53205.9433333333,3,35,394.971433333333,0,26.6190466666667,19.8095266666667,13,1346.66666666667,54078.1733333333,3,58,410.5143,0,30.7380966666667,24.3928566666667,18.04762,2085.71433333333,51807.0866666667,3,41,396.800033333333,0,29.04762,22.04762,15.04762,1723.80966666667,54789.945,4,142,340.228575,0,27.2321425,21.2053575,15.1785725,1658.57125,168.9,16,17,19,20,21
-99.189,43.775,2019,"Pukwana-SD",185.105851178914,"corn",99,46015,26.6487382360585,17.4263507620655,51.4617923986654,31.1118568392691,173.422767833988,0.378703158164314,0.385267754291714,7.63638791992859,4.40852461258204,54543.0875,4,86,414.285725,0,25.125,18.589285,12.0535725,1428.5715,52712.23,3,158,350.3238,0,29.1904733333333,23.27381,17.3571433333333,1998.09533333333,49050.515,4,154,356.114275,0,26.1964275,20.4821425,14.767855,1698.5715,54555.43,3,103,373.790466666667,0,29.8571433333333,23.6547633333333,17.4523833333333,2022.857,147.6,17,19,21,24,25
-99.189,43.775,2019,"Pukwana-SD",227.122427101114,"soybean",99,46015,26.6487382360585,17.4263507620655,51.4617923986654,31.1118568392691,173.422767833988,0.378703158164314,0.385267754291714,7.63638791992859,4.40852461258204,54543.0875,4,86,414.285725,0,25.125,18.589285,12.0535725,1428.5715,52712.23,3,158,350.3238,0,29.1904733333333,23.27381,17.3571433333333,1998.09533333333,49050.515,4,154,356.114275,0,26.1964275,20.4821425,14.767855,1698.5715,54555.43,3,103,373.790466666667,0,29.8571433333333,23.6547633333333,17.4523833333333,2022.857,147.6,17,19,21,24,25
-94.287358,42.975752,2016,"Algona-IA",216.06,"soybean",99,19109,33.2138077766603,37.3885663990838,37.3283211543807,25.2831124465355,480.414541654276,0.307486959735015,0.307724343186109,7.50249903392498,4.87324871245656,52955.796,5,96,411.70284,0,22.671428,16.1928562,9.7142874,1217.143,53897.14,3,144,368.7619,0,27.2619033333333,21.2619066666667,15.2619033333333,1752.381,51148.8025,4,55,369.600025,0,28.4107175,22.892855,17.3750025,2005.714,54604.8,3,72,395.2762,0,29.9047633333333,23.32143,16.7380933333333,1923.80966666667,204.7,15,16,18,19,20
-94.23799,43.18205,2016,"Burt-IA",212.5,"soybean",99,19109,33.2138077766603,37.3885663990838,37.3283211543807,25.2831124465355,480.414541654276,0.307486959735015,0.307724343186109,7.50249903392498,4.87324871245656,52955.796,5,96,411.70284,0,22.671428,16.1928562,9.7142874,1217.143,53897.14,3,144,368.7619,0,27.2619033333333,21.2619066666667,15.2619033333333,1752.381,51148.8025,4,55,369.600025,0,28.4107175,22.892855,17.3750025,2005.714,54604.8,3,72,395.2762,0,29.9047633333333,23.32143,16.7380933333333,1923.80966666667,204.7,15,16,18,19,20
-94.44136,43.21191,2016,"FENTON-IA",184.04,"soybean",99,19109,33.2138077766603,37.3885663990838,37.3283211543807,25.2831124465355,480.414541654276,0.307486959735015,0.307724343186109,7.50249903392498,4.87324871245656,52955.796,5,96,411.70284,0,22.671428,16.1928562,9.7142874,1217.143,53897.14,3,144,368.7619,0,27.2619033333333,21.2619066666667,15.2619033333333,1752.381,51148.8025,4,55,369.600025,0,28.4107175,22.892855,17.3750025,2005.714,54604.8,3,72,395.2762,0,29.9047633333333,23.32143,16.7380933333333,1923.80966666667,204.7,15,16,18,19,20
-94.294165,43.446047,2016,"SweaCity-IA",222.89,"soybean",99,19109,33.2138077766603,37.3885663990838,37.3283211543807,25.2831124465355,480.414541654276,0.307486959735015,0.307724343186109,7.50249903392498,4.87324871245656,52955.796,5,96,411.70284,0,22.671428,16.1928562,9.7142874,1217.143,53897.14,3,144,368.7619,0,27.2619033333333,21.2619066666667,15.2619033333333,1752.381,51148.8025,4,55,369.600025,0,28.4107175,22.892855,17.3750025,2005.714,54604.8,3,72,395.2762,0,29.9047633333333,23.32143,16.7380933333333,1923.80966666667,204.7,15,16,18,19,20
-94.293707,43.4458,2017,"SweaCity-IA",180.4,"soybean",99,19109,33.2138077766603,37.3885663990838,37.3283211543807,25.2831124465355,480.414541654276,0.307486959735015,0.307724343186109,7.50249903392498,4.87324871245656,52955.796,5,108,416.36572,0,23.771428,16.82857,9.885714,1203.42862,53897.14,3,15,397.257166666667,0,29.6666666666667,23.1071433333333,16.54762,1895.238,50615.59,5,185,355.47428,0,25.771428,19.964284,14.15714,1630.857,54604.8,3,62,363.580966666667,0,27.2380966666667,20.8333333333333,14.42857,1678.09533333333,205.6,16,17,18,20,21
